date,iso_week,open,high,low,close,volume,market_capitalization
2016-03-12,2016-10,421.61,421.8,410.09,411.62,92712900.0,6453260000.0
2016-03-13,2016-11,411.65,416.6,411.64,414.06,74322800.0,6302330000.0
2016-03-14,2016-11,414.2,416.68,414.2,416.44,95259400.0,6342780000.0
2016-03-15,2016-11,416.39,418.13,414.99,416.83,66781700.0,6377870000.0
2016-03-16,2016-11,416.89,417.69,415.91,417.01,65185800.0,6387190000.0
2016-03-17,2016-11,417.89,421.0,417.89,420.62,83528600.0,6404130000.0
2016-03-18,2016-11,420.55,420.55,406.14,409.55,104940000.0,6446330000.0
2016-03-19,2016-11,409.26,410.98,407.23,410.44,58423000.0,6274790000.0
2016-03-20,2016-12,410.4,414.63,410.4,413.75,45947900.0,6293610000.0
2016-03-21,2016-12,413.42,413.42,410.38,413.31,61655400.0,6341380000.0
2016-03-22,2016-12,413.13,418.38,412.53,418.09,66813300.0,6338430000.0
2016-03-23,2016-12,418.16,419.27,417.36,418.04,61444200.0,6417130000.0
2016-03-24,2016-12,418.42,418.68,415.49,416.39,68346700.0,6422730000.0
2016-03-25,2016-12,416.51,418.08,415.56,417.18,52560000.0,6394850000.0
2016-03-26,2016-12,417.37,418.99,416.26,417.94,44650400.0,6409500000.0
2016-03-27,2016-13,418.14,428.8,417.71,426.76,71229400.0,6423040000.0
2016-03-28,2016-13,426.55,426.86,423.29,424.23,68522800.0,6553700000.0
2016-03-29,2016-13,424.3,426.2,412.68,416.52,75411500.0,6521010000.0
2016-03-30,2016-13,416.83,416.83,412.5,414.82,66034100.0,6407840000.0
2016-03-31,2016-13,415.26,418.37,415.26,416.73,60215200.0,6385140000.0
2016-04-01,2016-13,416.76,418.17,415.83,417.96,51235700.0,6409540000.0
2016-04-02,2016-13,418.42,422.08,418.42,420.87,45681200.0,6436700000.0
2016-04-03,2016-14,421.17,421.58,419.7,420.9,38053700.0,6480470000.0
2016-04-04,2016-14,421.3,422.34,419.6,421.44,50634300.0,6483910000.0
2016-04-05,2016-14,421.02,424.26,420.61,424.03,60718000.0,6481350000.0
2016-04-06,2016-14,424.28,424.53,422.73,423.41,59091000.0,6533260000.0
2016-04-07,2016-14,423.62,423.66,420.52,422.75,57858600.0,6524680000.0
2016-04-08,2016-14,422.91,425.36,419.63,420.35,63454700.0,6515190000.0
2016-04-09,2016-14,420.81,420.89,416.51,419.41,49792700.0,6484410000.0
2016-04-10,2016-15,419.59,422.44,419.26,421.56,73478600.0,6467330000.0
2016-04-11,2016-15,421.87,422.74,420.53,422.48,50747500.0,6504290000.0
2016-04-12,2016-15,422.84,427.28,422.84,425.19,70728800.0,6520870000.0
2016-04-13,2016-15,425.63,426.66,422.92,423.73,69060400.0,6565470000.0
2016-04-14,2016-15,423.94,425.37,423.01,424.28,45281000.0,6541030000.0
2016-04-15,2016-15,424.43,429.93,424.43,429.71,54801500.0,6550350000.0
2016-04-16,2016-15,429.57,432.63,428.98,430.57,39392800.0,6631310000.0
2016-04-17,2016-16,430.64,431.37,426.08,427.4,52125900.0,6649170000.0
2016-04-18,2016-16,427.61,429.27,427.09,428.59,55670900.0,6604150000.0
2016-04-19,2016-16,428.7,436.02,428.1,435.51,52810500.0,6622450000.0
2016-04-20,2016-16,435.32,443.05,434.41,441.39,72890100.0,6726370000.0
2016-04-21,2016-16,441.42,450.55,440.95,449.43,68204700.0,6822320000.0
2016-04-22,2016-16,449.69,449.81,444.15,445.74,58804400.0,6951860000.0
2016-04-23,2016-16,445.86,450.28,444.33,450.28,50485400.0,6894280000.0
2016-04-24,2016-17,450.56,460.15,448.93,458.56,68198400.0,6968570000.0
2016-04-25,2016-17,459.12,466.62,453.59,461.43,87091800.0,7102490000.0
2016-04-26,2016-17,461.65,467.96,461.62,466.09,78971900.0,7143060000.0
2016-04-27,2016-17,466.26,467.08,444.13,444.69,93564900.0,7216190000.0
2016-04-28,2016-17,445.04,449.55,436.65,449.01,74064700.0,6889170000.0
2016-04-29,2016-17,449.41,455.38,446.02,455.1,49258500.0,6958330000.0
2016-04-30,2016-17,455.18,455.59,447.7,448.32,69322600.0,7049460000.0
2016-05-01,2016-18,448.48,452.48,447.93,451.88,40660100.0,6947430000.0
2016-05-02,2016-18,451.93,452.44,441.78,444.67,92127000.0,7002610000.0
2016-05-03,2016-18,444.73,451.1,442.62,450.3,59366400.0,6892690000.0
2016-05-04,2016-18,450.18,450.38,445.63,446.72,50407300.0,6978950000.0
2016-05-05,2016-18,446.71,448.51,445.88,447.98,50440800.0,6926990000.0
2016-05-06,2016-18,447.94,461.38,447.07,459.6,72796800.0,6947800000.0
2016-05-07,2016-18,459.64,460.68,457.32,458.54,38364500.0,7131120000.0
2016-05-08,2016-19,458.43,459.42,455.98,458.55,40315000.0,7114060000.0
2016-05-09,2016-19,458.21,462.48,456.53,460.48,55493100.0,7112510000.0
2016-05-10,2016-19,460.52,461.93,448.95,450.89,58956100.0,7150370000.0
2016-05-11,2016-19,450.86,454.58,450.86,452.73,50605200.0,7002230000.0
2016-05-12,2016-19,452.45,454.95,449.25,454.77,59849300.0,7028330000.0
2016-05-13,2016-19,454.85,457.06,453.45,455.67,60845000.0,7067270000.0
2016-05-14,2016-19,455.82,456.84,454.79,455.67,37209000.0,7084100000.0
2016-05-15,2016-20,455.76,458.69,455.46,457.57,28514000.0,7084760000.0
2016-05-16,2016-20,457.59,458.2,452.94,454.16,59171500.0,7114740000.0
2016-05-17,2016-20,454.01,455.07,453.61,453.78,64100300.0,7060730000.0
2016-05-18,2016-20,453.69,456.0,453.3,454.62,86850100.0,7057390000.0
2016-05-19,2016-20,454.52,454.63,438.71,438.71,96027400.0,7072090000.0
2016-05-20,2016-20,437.79,444.05,437.39,442.68,81987900.0,6813080000.0
2016-05-21,2016-20,442.97,443.78,441.71,443.19,42762300.0,6895230000.0
2016-05-22,2016-21,443.22,443.43,439.04,439.32,39657600.0,6900700000.0
2016-05-23,2016-21,439.35,444.35,438.82,444.15,50582500.0,6842470000.0
2016-05-24,2016-21,444.29,447.1,443.93,445.98,65783100.0,6921460000.0
2016-05-25,2016-21,446.06,450.3,446.06,449.6,65231000.0,6950690000.0
2016-05-26,2016-21,449.67,453.64,447.9,453.38,65203800.0,7008500000.0
2016-05-27,2016-21,453.52,478.15,453.52,473.46,164781000.0,7070010000.0
2016-05-28,2016-21,473.03,533.47,472.7,530.04,181199000.0,7375780000.0
2016-05-29,2016-22,527.48,553.96,512.18,526.23,148737000.0,8226500000.0
2016-05-30,2016-22,528.47,544.35,522.96,533.86,87958700.0,8243960000.0
2016-05-31,2016-22,534.19,546.62,520.66,531.39,138450000.0,8335100000.0
2016-06-01,2016-22,531.11,543.08,525.64,536.92,86061800.0,8288680000.0
2016-06-02,2016-22,536.51,540.35,533.08,537.97,60378200.0,8375000000.0
2016-06-03,2016-22,537.68,574.64,536.92,569.19,122020000.0,8395070000.0
2016-06-04,2016-22,569.71,590.13,564.24,572.73,94925300.0,8897080000.0
2016-06-05,2016-23,573.31,582.81,569.18,574.98,68874100.0,8955060000.0
2016-06-06,2016-23,574.6,586.47,574.6,585.54,72138900.0,8977700000.0
2016-06-07,2016-23,585.45,590.26,567.51,576.6,107770000.0,9149580000.0
2016-06-08,2016-23,577.17,582.84,573.13,581.64,80265800.0,9022250000.0
2016-06-09,2016-23,582.2,582.2,570.95,574.63,71301000.0,9103080000.0
2016-06-10,2016-23,575.84,579.13,573.33,577.47,66991900.0,9005920000.0
2016-06-11,2016-23,578.67,607.12,578.67,606.73,82357000.0,9052360000.0
2016-06-12,2016-24,609.68,684.84,607.04,672.78,277085000.0,9539850000.0
2016-06-13,2016-24,671.65,716.0,664.49,704.38,243295000.0,10511900000.0
2016-06-14,2016-24,704.5,704.5,662.8,685.56,186694000.0,11028900000.0
2016-06-15,2016-24,685.68,696.3,672.56,694.47,99223800.0,10736600000.0
2016-06-16,2016-24,696.52,773.72,696.52,766.31,271634000.0,10908900000.0
2016-06-17,2016-24,768.49,775.36,716.56,748.91,363321000.0,12038900000.0
2016-06-18,2016-24,748.76,777.99,733.93,756.23,252718000.0,11732600000.0
2016-06-19,2016-25,756.69,766.62,745.63,763.78,136185000.0,11859800000.0
2016-06-20,2016-25,763.93,764.08,732.73,737.23,174511000.0,11976700000.0
2016-06-21,2016-25,735.88,735.88,639.07,666.65,309944000.0,11540000000.0
2016-06-22,2016-25,665.91,678.67,587.48,596.12,266393000.0,10445300000.0
2016-06-23,2016-25,597.44,629.33,558.14,623.98,253462000.0,9373190000.0
2016-06-24,2016-25,625.58,681.73,625.27,665.3,224317000.0,9816730000.0
2016-06-25,2016-25,665.28,691.73,646.56,665.12,126656000.0,10442000000.0
2016-06-26,2016-26,665.93,665.98,616.93,629.37,109225000.0,10454900000.0
2016-06-27,2016-26,629.35,655.27,620.52,655.27,122134000.0,9882840000.0
2016-06-28,2016-26,658.1,659.25,637.77,647.0,138385000.0,10336800000.0
2016-06-29,2016-26,644.12,644.68,628.28,639.89,142456000.0,10119600000.0
2016-06-30,2016-26,640.59,675.4,636.61,673.34,138980000.0,10066400000.0
2016-07-01,2016-26,672.51,686.15,669.59,676.3,134431000.0,10570600000.0
2016-07-02,2016-26,676.73,703.7,676.4,703.7,112354000.0,10639600000.0
2016-07-03,2016-27,704.97,704.97,649.01,658.66,129512000.0,11086100000.0
2016-07-04,2016-27,658.8,683.66,650.51,683.66,92008400.0,10362700000.0
2016-07-05,2016-27,683.21,683.49,665.07,670.63,130476000.0,10749100000.0
2016-07-06,2016-27,670.42,681.9,670.42,677.33,134961000.0,10550300000.0
2016-07-07,2016-27,678.09,682.43,611.83,640.56,258091000.0,10673400000.0
2016-07-08,2016-27,640.69,666.71,636.47,666.52,141970000.0,10086900000.0
2016-07-09,2016-27,666.38,666.38,633.4,650.96,180536000.0,10493800000.0
2016-07-10,2016-28,650.6,652.29,641.26,649.36,102532000.0,10247300000.0
2016-07-11,2016-28,648.48,659.63,644.98,647.66,107910000.0,10215200000.0
2016-07-12,2016-28,648.28,675.26,646.78,664.55,138173000.0,10213100000.0
2016-07-13,2016-28,664.8,668.7,654.47,654.47,131449000.0,10474500000.0
2016-07-14,2016-28,652.92,662.9,652.92,658.08,98511400.0,10288400000.0
2016-07-15,2016-28,659.17,667.08,659.04,663.25,81673100.0,10387900000.0
2016-07-16,2016-28,663.78,666.46,659.33,660.77,50330200.0,10461700000.0
2016-07-17,2016-29,661.99,682.37,661.99,679.46,74407900.0,10434700000.0
2016-07-18,2016-29,679.81,681.55,668.63,673.11,69465000.0,10716800000.0
2016-07-19,2016-29,672.74,673.28,667.63,672.86,61203300.0,10606500000.0
2016-07-20,2016-29,672.81,672.93,663.36,665.68,94636400.0,10608600000.0
2016-07-21,2016-29,665.23,666.22,660.41,665.01,60491800.0,10490300000.0
2016-07-22,2016-29,664.92,666.58,646.72,650.62,134169000.0,10486600000.0
2016-07-23,2016-29,650.73,656.37,648.52,655.56,69532200.0,10263700000.0
2016-07-24,2016-30,655.41,663.11,652.79,661.28,118184000.0,10338600000.0
2016-07-25,2016-30,661.26,661.83,653.39,654.1,78176500.0,10431900000.0
2016-07-26,2016-30,654.23,656.23,645.88,651.78,225135000.0,10321900000.0
2016-07-27,2016-30,651.63,657.46,648.45,654.35,147461000.0,10281900000.0
2016-07-28,2016-30,654.49,657.6,654.49,655.03,86428400.0,10328100000.0
2016-07-29,2016-30,655.11,657.8,654.79,656.99,60703500.0,10338900000.0
2016-07-30,2016-30,657.01,658.22,654.21,655.05,38456100.0,10370100000.0
2016-07-31,2016-31,655.1,655.28,624.37,624.68,110818000.0,10340900000.0
2016-08-01,2016-31,624.6,626.12,605.88,606.27,121887000.0,9860620000.0
2016-08-02,2016-31,606.4,612.85,531.33,547.47,330933000.0,9574320000.0
2016-08-03,2016-31,548.66,573.36,541.55,566.36,207982000.0,8663670000.0
2016-08-04,2016-31,566.33,579.5,565.78,578.29,125292000.0,8943870000.0
2016-08-05,2016-31,578.28,578.28,569.98,575.04,66127900.0,9133690000.0
2016-08-06,2016-31,575.03,588.4,569.47,587.78,80797300.0,9083510000.0
2016-08-07,2016-32,587.77,597.51,586.82,592.69,82398400.0,9285940000.0
2016-08-08,2016-32,592.74,592.99,588.05,591.05,61194100.0,9365440000.0
2016-08-09,2016-32,591.04,591.09,584.79,587.8,92228100.0,9339660000.0
2016-08-10,2016-32,587.65,599.98,586.37,592.1,102905000.0,9286960000.0
2016-08-11,2016-32,592.12,597.54,589.12,589.12,74514400.0,9358770000.0
2016-08-12,2016-32,588.8,589.91,583.81,587.56,69218000.0,9307250000.0
2016-08-13,2016-32,587.36,589.77,584.98,585.59,43563000.0,9285530000.0
2016-08-14,2016-33,585.59,585.67,564.78,570.47,60851100.0,9258730000.0
2016-08-15,2016-33,570.49,573.58,563.24,567.24,57262300.0,9021180000.0
2016-08-16,2016-33,567.24,581.74,566.72,577.44,58405200.0,8970770000.0
2016-08-17,2016-33,577.76,580.89,571.43,573.22,54443000.0,9138030000.0
2016-08-18,2016-33,573.71,577.79,573.43,574.32,59896600.0,9074760000.0
2016-08-19,2016-33,574.34,578.24,574.18,575.63,50631600.0,9085820000.0
2016-08-20,2016-33,576.08,582.82,575.46,581.7,45301400.0,9114500000.0
2016-08-21,2016-34,581.94,584.16,580.22,581.31,38299400.0,9208210000.0
2016-08-22,2016-34,581.31,588.45,580.59,586.75,72844000.0,9199410000.0
2016-08-23,2016-34,586.77,589.47,581.63,583.41,85349200.0,9286930000.0
2016-08-24,2016-34,583.41,583.59,579.86,580.18,56328200.0,9234800000.0
2016-08-25,2016-34,580.18,580.45,575.17,577.76,136130000.0,9184700000.0
2016-08-26,2016-34,577.75,580.62,576.86,579.65,48856800.0,9147170000.0
2016-08-27,2016-34,579.45,579.85,568.63,569.95,59698300.0,9174990000.0
2016-08-28,2016-35,569.83,574.04,569.74,573.91,86301600.0,9023610000.0
2016-08-29,2016-35,574.07,576.28,573.47,574.11,110398000.0,9091830000.0
2016-08-30,2016-35,574.11,578.36,574.11,577.5,70342400.0,9093530000.0
2016-08-31,2016-35,577.59,577.86,573.64,575.47,75840900.0,9149730000.0
2016-09-01,2016-35,575.55,576.31,571.81,572.3,76923400.0,9118280000.0
2016-09-02,2016-35,572.41,575.64,570.81,575.54,79910800.0,9069550000.0
2016-09-03,2016-35,575.55,599.5,574.06,598.21,159014000.0,9120440000.0
2016-09-04,2016-36,598.59,611.84,596.85,608.63,97942900.0,9486370000.0
2016-09-05,2016-36,608.99,609.05,602.24,606.59,82446800.0,9652490000.0
2016-09-06,2016-36,606.51,610.83,605.09,610.44,78529100.0,9614140000.0
2016-09-07,2016-36,610.57,614.54,608.51,614.54,75032400.0,9679610000.0
2016-09-08,2016-36,614.63,628.77,613.84,626.32,86713000.0,9745120000.0
2016-09-09,2016-36,626.35,626.83,620.26,622.86,64550200.0,9931980000.0
2016-09-10,2016-36,622.93,625.1,622.39,623.51,45016800.0,9878730000.0
2016-09-11,2016-37,623.42,628.82,600.51,606.72,73610800.0,9887780000.0
2016-09-12,2016-37,607.0,608.46,605.41,608.24,72812300.0,9628560000.0
2016-09-13,2016-37,608.02,611.19,606.92,609.24,86920600.0,9645930000.0
2016-09-14,2016-37,608.84,611.95,608.41,610.68,47877700.0,9660080000.0
2016-09-15,2016-37,610.59,611.09,607.15,607.15,59464600.0,9688940000.0
2016-09-16,2016-37,607.25,609.26,606.74,606.97,64963400.0,9637020000.0
2016-09-17,2016-37,607.22,607.86,605.19,605.98,37140300.0,9637600000.0
2016-09-18,2016-38,606.28,610.16,605.86,609.87,48679400.0,9623950000.0
2016-09-19,2016-38,609.87,610.93,608.27,609.23,54796400.0,9681960000.0
2016-09-20,2016-38,609.25,609.52,607.94,608.31,72710900.0,9673140000.0
2016-09-21,2016-38,603.59,603.59,595.88,597.15,82776200.0,9584260000.0
2016-09-22,2016-38,597.28,598.49,596.21,596.3,67085300.0,9485280000.0
2016-09-23,2016-38,596.2,603.21,595.79,602.84,51067000.0,9469130000.0
2016-09-24,2016-38,602.96,604.58,602.04,602.63,35359500.0,9577520000.0
2016-09-25,2016-39,602.75,603.38,599.71,600.83,33977800.0,9575360000.0
2016-09-26,2016-39,600.81,608.14,600.35,608.04,59153800.0,9545830000.0
2016-09-27,2016-39,608.02,608.25,604.11,606.17,49422400.0,9661590000.0
2016-09-28,2016-39,606.24,606.59,604.61,604.73,48722600.0,9634530000.0
2016-09-29,2016-39,605.02,606.82,604.85,605.69,55658600.0,9616160000.0
2016-09-30,2016-39,605.72,609.74,604.14,609.74,56122400.0,9628250000.0
2016-10-01,2016-39,609.93,615.24,609.93,613.98,56357000.0,9696280000.0
2016-10-02,2016-40,613.95,614.0,609.68,610.89,39249800.0,9761330000.0
2016-10-03,2016-40,610.97,612.57,610.46,612.13,46798300.0,9714980000.0
2016-10-04,2016-40,612.05,612.05,609.48,610.2,49801600.0,9733330000.0
2016-10-05,2016-40,610.22,613.81,609.62,612.51,68077500.0,9705320000.0
2016-10-06,2016-40,612.47,613.82,611.47,613.02,56812100.0,9742370000.0
2016-10-07,2016-40,612.61,617.91,611.82,617.12,64071400.0,9745740000.0
2016-10-08,2016-40,617.34,619.85,617.34,619.11,42345900.0,9822100000.0
2016-10-09,2016-41,619.17,619.2,616.61,616.75,39243400.0,9852480000.0
2016-10-10,2016-41,616.82,621.32,616.2,618.99,67481100.0,9816270000.0
2016-10-11,2016-41,619.24,642.08,618.5,641.07,103590000.0,9855650000.0
2016-10-12,2016-41,640.87,641.34,635.97,636.19,92370200.0,10201000000.0
2016-10-13,2016-41,636.03,638.83,635.03,636.79,61620700.0,10125100000.0
2016-10-14,2016-41,637.01,641.28,637.01,640.38,58144600.0,10141600000.0
2016-10-15,2016-41,640.31,642.1,637.39,638.65,39035400.0,10195200000.0
2016-10-16,2016-42,639.08,642.9,638.9,641.63,40298100.0,10176800000.0
2016-10-17,2016-42,641.82,642.33,638.66,639.19,58063600.0,10221300000.0
2016-10-18,2016-42,639.41,640.74,636.0,637.96,65546700.0,10184000000.0
2016-10-19,2016-42,638.13,638.87,628.01,630.52,69381700.0,10164800000.0
2016-10-20,2016-42,630.66,631.92,628.26,630.86,56957300.0,10046700000.0
2016-10-21,2016-42,630.83,634.09,630.69,632.83,55951000.0,10050300000.0
2016-10-22,2016-42,633.14,658.2,632.85,657.29,78556500.0,10088400000.0
2016-10-23,2016-43,657.62,661.13,653.89,657.07,54474600.0,10479700000.0
2016-10-24,2016-43,657.16,657.25,652.6,653.76,62218200.0,10473500000.0
2016-10-25,2016-43,654.0,664.42,653.7,657.59,90378800.0,10424300000.0
2016-10-26,2016-43,657.68,679.73,657.68,678.3,88877100.0,10484000000.0
2016-10-27,2016-43,678.21,688.59,678.04,688.31,96105300.0,10812500000.0
2016-10-28,2016-43,688.0,690.44,684.16,689.65,81145500.0,10969800000.0
2016-10-29,2016-43,690.29,720.4,690.05,714.48,134761000.0,11007600000.0
2016-10-30,2016-44,714.12,714.12,696.48,701.86,100665000.0,11388800000.0
2016-10-31,2016-44,702.64,709.29,691.68,700.97,97064400.0,11207200000.0
2016-11-01,2016-44,701.34,736.45,701.34,729.79,130527000.0,11187700000.0
2016-11-02,2016-44,730.07,740.83,722.35,740.83,84865200.0,11647200000.0
2016-11-03,2016-44,742.35,745.77,678.16,688.7,172808000.0,11844300000.0
2016-11-04,2016-44,689.12,706.93,685.56,703.24,99907700.0,10996400000.0
2016-11-05,2016-44,703.52,707.51,697.74,703.42,53752300.0,11227200000.0
2016-11-06,2016-45,703.81,714.26,699.56,711.52,59902200.0,11233000000.0
2016-11-07,2016-45,710.74,710.74,699.9,703.13,65047100.0,11344800000.0
2016-11-08,2016-45,703.09,712.99,702.39,709.85,79660800.0,11224000000.0
2016-11-09,2016-45,709.83,740.05,708.61,723.27,132429000.0,11333000000.0
2016-11-10,2016-45,722.84,723.02,711.21,715.53,68807800.0,11542100000.0
2016-11-11,2016-45,715.55,718.32,714.41,716.41,63119700.0,11427200000.0
2016-11-12,2016-45,716.75,717.15,704.03,705.05,64622500.0,11447700000.0
2016-11-13,2016-46,705.2,705.26,687.32,702.03,80318100.0,11264500000.0
2016-11-14,2016-46,702.0,706.28,699.81,705.02,62993000.0,11214600000.0
2016-11-15,2016-46,705.79,715.72,705.26,711.62,72038500.0,11283400000.0
2016-11-16,2016-46,711.17,747.62,709.04,744.2,141294000.0,11370700000.0
2016-11-17,2016-46,744.88,755.64,739.51,740.98,108579000.0,11911300000.0
2016-11-18,2016-46,740.71,752.88,736.89,751.59,87363100.0,11846000000.0
2016-11-19,2016-46,751.83,756.24,744.47,751.62,110608000.0,12025400000.0
2016-11-20,2016-47,751.88,755.48,717.94,731.03,154116000.0,12027500000.0
2016-11-21,2016-47,731.26,741.72,730.51,739.25,60802400.0,11698900000.0
2016-11-22,2016-47,739.64,753.87,736.53,751.35,129906000.0,11834200000.0
2016-11-23,2016-47,751.74,752.25,738.92,744.59,76543800.0,12029000000.0
2016-11-24,2016-47,744.62,746.83,733.49,740.29,85919300.0,11916500000.0
2016-11-25,2016-47,740.44,741.65,734.59,741.65,67807600.0,11851100000.0
2016-11-26,2016-47,741.51,742.21,729.63,735.38,54962700.0,11869600000.0
2016-11-27,2016-48,735.44,739.02,731.09,732.03,52601800.0,11773800000.0
2016-11-28,2016-48,732.48,738.01,732.48,735.81,61888600.0,11727800000.0
2016-11-29,2016-48,736.33,737.47,734.56,735.6,68511100.0,11790900000.0
2016-11-30,2016-48,736.28,747.93,736.26,745.69,84070800.0,11791600000.0
2016-12-01,2016-48,746.05,758.27,746.05,756.77,80461900.0,11949200000.0
2016-12-02,2016-48,757.54,781.3,757.54,777.94,127605000.0,12134800000.0
2016-12-03,2016-48,778.25,778.25,764.86,771.15,69547300.0,12467800000.0
2016-12-04,2016-49,771.64,773.87,768.16,773.87,60557900.0,12363600000.0
2016-12-05,2016-49,773.39,773.47,751.71,758.7,106363000.0,12393100000.0
2016-12-06,2016-49,758.72,765.62,758.72,764.22,116218000.0,12159400000.0
2016-12-07,2016-49,764.21,771.54,759.75,768.13,96426100.0,12248900000.0
2016-12-08,2016-49,768.08,774.7,765.95,770.81,80111900.0,12312500000.0
2016-12-09,2016-49,769.94,774.53,769.65,772.79,68705300.0,12344000000.0
2016-12-10,2016-49,773.02,777.09,772.91,774.65,53843100.0,12394500000.0
2016-12-11,2016-50,774.75,774.8,765.41,769.73,57313400.0,12423600000.0
2016-12-12,2016-50,770.04,781.92,770.04,780.09,76571000.0,12349800000.0
2016-12-13,2016-50,780.65,788.46,777.96,780.56,81645600.0,12521500000.0
2016-12-14,2016-50,780.0,782.03,776.84,781.48,75979000.0,12512900000.0
2016-12-15,2016-50,780.07,781.43,777.8,778.09,81580100.0,12511700000.0
2016-12-16,2016-50,778.96,785.03,778.96,784.91,83608200.0,12498800000.0
2016-12-17,2016-50,785.17,792.51,784.86,790.83,78989800.0,12599600000.0
2016-12-18,2016-51,791.01,794.74,788.03,790.53,60524400.0,12694800000.0
2016-12-19,2016-51,790.69,793.61,790.32,792.71,74886400.0,12691100000.0
2016-12-20,2016-51,792.25,801.34,791.5,800.88,99629300.0,12717600000.0
2016-12-21,2016-51,800.64,834.28,799.4,834.28,155576000.0,12853700000.0
2016-12-22,2016-51,834.18,875.78,834.15,864.54,200027000.0,13393800000.0
2016-12-23,2016-51,864.89,925.12,864.68,921.98,275564000.0,13888600000.0
2016-12-24,2016-51,922.18,923.48,886.34,898.82,137727000.0,14810300000.0
2016-12-25,2016-52,899.65,899.65,862.42,896.18,143665000.0,14450100000.0
2016-12-26,2016-52,896.9,913.18,896.9,907.61,123771000.0,14407800000.0
2016-12-27,2016-52,908.35,940.05,904.25,933.2,167308000.0,14593300000.0
2016-12-28,2016-52,934.83,975.92,934.83,975.92,236630000.0,15020500000.0
2016-12-29,2016-52,975.13,979.4,954.5,973.5,199320000.0,15670000000.0
2016-12-30,2016-52,972.53,972.53,934.83,961.24,187474000.0,15630200000.0
2016-12-31,2016-52,960.63,963.74,947.24,963.74,99135100.0,15440700000.0
2017-01-01,2017-01,963.66,1003.08,958.7,998.33,147775000.0,15491200000.0
2017-01-02,2017-01,998.62,1031.39,996.7,1021.75,222185000.0,16055100000.0
2017-01-03,2017-01,1021.6,1044.08,1021.6,1043.84,185168000.0,16426600000.0
2017-01-04,2017-01,1044.4,1159.42,1044.4,1154.73,344946000.0,16795400000.0
2017-01-05,2017-01,1156.73,1191.1,910.42,1013.38,510199000.0,18604000000.0
2017-01-06,2017-01,1014.24,1046.81,883.94,902.2,351876000.0,16314100000.0
2017-01-07,2017-01,903.49,908.59,823.56,908.59,279550000.0,14534400000.0
2017-01-08,2017-02,908.17,942.72,887.25,911.2,158715000.0,14611400000.0
2017-01-09,2017-02,913.24,913.69,879.81,902.83,141877000.0,14694900000.0
2017-01-10,2017-02,902.44,914.87,901.06,907.68,115808000.0,14522600000.0
2017-01-11,2017-02,908.12,919.45,762.76,777.76,310929000.0,14615700000.0
2017-01-12,2017-02,775.18,826.25,755.76,804.83,222326000.0,12477600000.0
2017-01-13,2017-02,803.74,829.0,780.0,823.98,168968000.0,12939100000.0
2017-01-14,2017-02,825.14,835.09,812.46,818.41,93063300.0,13285200000.0
2017-01-15,2017-03,818.14,823.31,812.87,821.8,71013600.0,13174300000.0
2017-01-16,2017-03,821.78,834.53,820.27,831.53,82755200.0,13234600000.0
2017-01-17,2017-03,830.95,910.56,830.8,907.94,155095000.0,13383900000.0
2017-01-18,2017-03,909.37,917.5,858.3,886.62,225677000.0,14648900000.0
2017-01-19,2017-03,888.34,904.61,884.34,899.07,105625000.0,14311700000.0
2017-01-20,2017-03,898.17,899.4,887.01,895.03,86728400.0,14472100000.0
2017-01-21,2017-03,895.55,927.37,895.53,921.79,111158000.0,14432000000.0
2017-01-22,2017-04,922.21,937.52,897.56,924.67,116573000.0,14863600000.0
2017-01-23,2017-04,925.5,928.27,916.74,921.01,73588600.0,14918800000.0
2017-01-24,2017-04,910.68,924.14,892.29,892.69,111349000.0,14681400000.0
2017-01-25,2017-04,891.92,903.25,891.69,901.54,120831000.0,14380700000.0
2017-01-26,2017-04,902.39,919.33,902.22,917.59,131958000.0,14551200000.0
2017-01-27,2017-04,918.36,923.22,915.85,919.75,125594000.0,14810400000.0
2017-01-28,2017-04,919.81,923.91,919.81,921.59,68979600.0,14835800000.0
2017-01-29,2017-05,922.07,923.42,919.15,919.5,60851700.0,14874000000.0
2017-01-30,2017-05,920.15,923.05,919.47,920.38,78227300.0,14844900000.0
2017-01-31,2017-05,920.96,972.02,920.96,970.4,164582000.0,14859700000.0
2017-02-01,2017-05,970.94,989.11,970.74,989.02,150110000.0,15667900000.0
2017-02-02,2017-05,990.0,1013.52,983.22,1011.8,145821000.0,15977800000.0
2017-02-03,2017-05,1011.46,1033.87,1008.79,1029.91,201278000.0,16326100000.0
2017-02-04,2017-05,1031.33,1045.9,1015.16,1042.9,155064000.0,16648800000.0
2017-02-05,2017-06,1043.52,1043.63,1022.37,1027.34,114208000.0,16847400000.0
2017-02-06,2017-06,1028.4,1044.64,1028.16,1038.15,111762000.0,16605400000.0
2017-02-07,2017-06,1040.14,1061.93,1040.14,1061.35,146007000.0,16796600000.0
2017-02-08,2017-06,1062.32,1078.97,1037.49,1063.07,201855000.0,17156700000.0
2017-02-09,2017-06,1064.7,1088.99,953.34,994.38,407220000.0,17197100000.0
2017-02-10,2017-06,995.63,998.9,946.69,988.67,190452000.0,16083600000.0
2017-02-11,2017-06,988.9,1009.29,982.83,1004.45,102261000.0,15976700000.0
2017-02-12,2017-07,1003.52,1004.76,996.92,999.18,67530000.0,16214700000.0
2017-02-13,2017-07,998.88,1002.1,976.0,990.64,100607000.0,16141500000.0
